Indicator	Race	Year	Value
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2012	90
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	86.7
Percent of Adults Who Received Seasonal Flu Shot	All	2011	33.6
Percent of Adults Who Received Seasonal Flu Shot	All	2011	44.4
Percent of Adults Who Received Seasonal Flu Shot	All	2011	38.5
Percent of Adults Who Received Seasonal Flu Shot	All	2013	41.6
Percent of Adults Who Received Seasonal Flu Shot	All	2013	47.4
Percent of Adults Who Received Seasonal Flu Shot	All	2013	44.4
Percent of Adults Who Received Seasonal Flu Shot	All	2012	36.3
Percent of Adults Who Received Seasonal Flu Shot	All	2012	47.7
Percent of Low Birth Weight Babies Born	Asian/PI	2013	10.3
Percent of Adults Who Received Seasonal Flu Shot	All	2012	42.1
Percent of Adults Who Received Seasonal Flu Shot	Black	2011	38.9
Percent of Adults Who Received Seasonal Flu Shot	Black	2013	40.8
Percent of Adults Who Received Seasonal Flu Shot	Black	2012	52.5
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	35.6
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2013	39.3
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2012	33.3
Percent of Adults Who Received Seasonal Flu Shot	White	2011	41.1
Percent of Adults Who Received Seasonal Flu Shot	White	2013	49.4
Percent of Adults Who Received Seasonal Flu Shot	White	2012	45.1
Percent of High School Students Who Binge Drank	All	2013	19.6
Percent of Low Birth Weight Babies Born	Black	2012	14.6
Percent of Children Who Received Seasonal Flu Shot	All	2014	35.5
Percent of Children Who Received Seasonal Flu Shot	All	2014	36.6
Percent of Children Who Received Seasonal Flu Shot	All	2014	36.2
Percent of Children Who Received Seasonal Flu Shot	All	2013	44
Percent of Children Who Received Seasonal Flu Shot	All	2013	44.2
Percent of Children Who Received Seasonal Flu Shot	All	2013	44.4
Percent of Children Who Received Seasonal Flu Shot	All	2012	41.9
Percent of Children Who Received Seasonal Flu Shot	All	2012	41.9
Percent of Children Who Received Seasonal Flu Shot	All	2012	42.2
Percent of Children Who Received Seasonal Flu Shot	Asian/PI	2014	28.9
Percent of Children Who Received Seasonal Flu Shot	Asian/PI	2013	33.6
Percent of Children Who Received Seasonal Flu Shot	Asian/PI	2012	29.7
Percent of Children Who Received Seasonal Flu Shot	Black	2014	23.1
Percent of Children Who Received Seasonal Flu Shot	Black	2013	27.6
Percent of Children Who Received Seasonal Flu Shot	Black	2012	27.5
Percent of Children Who Received Seasonal Flu Shot	Hispanic	2014	26.4
Percent of Children Who Received Seasonal Flu Shot	Hispanic	2013	32
Percent of Children Who Received Seasonal Flu Shot	Hispanic	2012	32.2
Percent of Children Who Received Seasonal Flu Shot	Native American	2014	24.1
Percent of Children Who Received Seasonal Flu Shot	Native American	2013	32.3
Percent of Children Who Received Seasonal Flu Shot	Native American	2012	28.5
Percent of Children Who Received Seasonal Flu Shot	White	2014	28.9
Percent of Children Who Received Seasonal Flu Shot	White	2013	35.9
Percent of Children Who Received Seasonal Flu Shot	White	2012	31.1
Percent of High School Students Who Are Obese	All	2013	13.4
Percent of High School Students Who Are Obese	All	2013	11.3
Percent of High School Students Who Are Obese	All	2013	10.7
Percent of High School Students Who Are Obese	Asian/PI	2013	8.1
Percent of High School Students Who Are Obese	Black	2013	11.1
Percent of High School Students Who Are Obese	Hispanic	2013	13.3
Percent of High School Students Who Are Obese	Multiracial	2013	13.3
Percent of High School Students Who Are Obese	White	2013	3.9
Percent of High School Students Who Binge Drank	All	2013	20
Percent of Mothers Under Age 20	Hispanic	2013	11.2
Percent of High School Students Who Binge Drank	All	2013	19.6
Percent of High School Students Who Binge Drank	Asian/PI	2013	5.1
Percent of High School Students Who Binge Drank	Black	2013	10.2
Percent of High School Students Who Binge Drank	Hispanic	2013	21.9
Percent of High School Students Who Binge Drank	Multiracial	2013	19.2
Percent of High School Students Who Binge Drank	White	2013	23.8
Percent of High School Students Who Currently Smoke	All	2013	14.3
Percent of High School Students Who Currently Smoke	All	2013	7.8
Percent of High School Students Who Currently Smoke	All	2013	11
Percent of High School Students Who Currently Smoke	Asian/PI	2013	7.2
Percent of High School Students Who Currently Smoke	Black	2013	8.2
Percent of High School Students Who Currently Smoke	Hispanic	2013	11.3
Percent of Low Birth Weight Babies Born	Black	2014	14.6
Percent of High School Students Who Currently Smoke	White	2013	11.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	29.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	11.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	20.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	6.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	24.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	18.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Multiracial	2013	37.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	22.4
Percent of Low Birth Weight Babies Born	All	2014	9.4
Percent of Low Birth Weight Babies Born	All	2013	9
Percent of Low Birth Weight Babies Born	All	2012	9
Percent of Low Birth Weight Babies Born	Asian/PI	2012	11.3
Percent of Low Birth Weight Babies Born	Hispanic	2012	8.4
Percent of Low Birth Weight Babies Born	Hispanic	2014	8.9
Percent of Low Birth Weight Babies Born	Hispanic	2013	8.5
Percent of Low Birth Weight Babies Born	Multiracial	2014	16.9
Percent of Low Birth Weight Babies Born	Multiracial	2013	12.5
Percent of Low Birth Weight Babies Born	Multiracial	2012	12.5
Percent of Low Birth Weight Babies Born	Native American	2014	7.3
Percent of Low Birth Weight Babies Born	Native American	2013	9.3
Percent of Low Birth Weight Babies Born	Native American	2012	14.3
Percent of Low Birth Weight Babies Born	Other	2014	8.9
Percent of Low Birth Weight Babies Born	Other	2013	10.5
Percent of Low Birth Weight Babies Born	Other	2012	9.1
Percent of Low Birth Weight Babies Born	White	2014	8.3
Percent of Low Birth Weight Babies Born	White	2013	7.4
Percent of Low Birth Weight Babies Born	White	2012	7.9
Percent of Mothers Under Age 20	All	2014	5.1
Percent of Mothers Under Age 20	All	2012	6.6
Percent of Mothers Under Age 20	Asian/PI	2014	2
Percent of Mothers Under Age 20	Asian/PI	2013	1.7
Percent of Mothers Under Age 20	Asian/PI	2012	1
Percent of Mothers Under Age 20	Black	2014	7.6
Percent of Mothers Under Age 20	Multiracial	2014	5.9
Percent of Mothers Under Age 20	Multiracial	2012	8.9
Percent of Mothers Under Age 20	Multiracial	2013	6.7
Percent of Mothers Under Age 20	Native American	2014	9.8
Percent of Mothers Under Age 20	Native American	2013	9.3
Percent of Mothers Under Age 20	Native American	2012	14
Percent of Mothers Under Age 20	Other	2014	1.7
Percent of Mothers Under Age 20	Other	2012	1.5
Percent of Mothers Under Age 20	White	2014	1
Percent of Mothers Under Age 20	White	2012	1.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	1032
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	121.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	576.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	971.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	115
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	543.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	920.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	109.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	515
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	191
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	186.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	166.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	935.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	871.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	825.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	512.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	460.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	486.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2014	245.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	205.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	189.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2014	851.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	851.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	851.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	586.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	552.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	524.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	19.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	12.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	20.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	17.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	16.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	23.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	7.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	25.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	8.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	14.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	18.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	17.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	18.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	27.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2011	26.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	263.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	167
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	14.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	14.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	15.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	10
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	12.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	9.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	12.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	11
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	7.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	8.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	4.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	4.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	4.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	8.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	15.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	8.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	13.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	12.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	6.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Multiracial	2013	7.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2012	28.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2014	413.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2013	496.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2012	248.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	11.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	8.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	2.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	5.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	9.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	3.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	1.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2013	82.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2012	248.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	24.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	16.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	31.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	7.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	19.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	23.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	7.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	15.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	10.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	11.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	16.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	16.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	13.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	11.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	15.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	12.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	13.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2013	44.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2011	24
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2011	74.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	17.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	23.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	17.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	2.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	1.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	5
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	34.3
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	29.4
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	9.8
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	17.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	10.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	1.7
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	3.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	0.3
