Indicator	Race	Year	Value
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	13.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	6.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	12.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	10.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	10.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	10.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	14.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	10.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	12.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	11.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	10.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	10.8
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	25.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	29.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	26.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	10.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	21.8
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	6.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	4.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	5.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.4
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.5
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	32.8
