Indicator	Race	Year	Value
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	1.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	24.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	19.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	9.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	9.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	10.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	14.8
Race/Ethnicity	American Indian/Alaska Native	2013	1.4
Race/Ethnicity	Asian/PI	2013	5.9
Race/Ethnicity	Black	2013	17.2
Race/Ethnicity	Hispanic	2013	10
Race/Ethnicity	Multiracial	2013	3.9
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	61.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	11.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	17
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	9.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	12.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	17.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	10
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	16.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	5.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	11
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	7.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2014	12.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	10.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2014	1.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	1.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	1.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2014	12.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2013	8.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2012	9.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2014	14
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	13
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	12
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	9.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	7.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	13
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	8.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	10.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	25.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	18.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	50
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	10
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2014	4.8
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2013	21.5
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2012	2.4
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.9
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	0.4
