Indicator	Race	Year	Value
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	15.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	20.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2010	23.4
Percent of Low Birth Weight Babies Born	All	2013	7
Percent of Low Birth Weight Babies Born	All	2012	6.9
Percent of Low Birth Weight Babies Born	All	2011	7.1
Percent of Low Birth Weight Babies Born	All	2010	7.3
Percent of Low Birth Weight Babies Born	Asian/PI	2013	6.7
Percent of Low Birth Weight Babies Born	Asian/PI	2012	7.3
Percent of Low Birth Weight Babies Born	Asian/PI	2011	7.3
Percent of Low Birth Weight Babies Born	Asian/PI	2010	8
Percent of Low Birth Weight Babies Born	Black	2013	12.1
Percent of Low Birth Weight Babies Born	Black	2012	12.1
Percent of Low Birth Weight Babies Born	Black	2011	11.8
Percent of Low Birth Weight Babies Born	Black	2010	13.3
Percent of Low Birth Weight Babies Born	Hispanic	2013	6.5
Percent of Low Birth Weight Babies Born	Hispanic	2012	6.3
Percent of Low Birth Weight Babies Born	Hispanic	2011	6.5
Percent of Low Birth Weight Babies Born	Hispanic	2010	6.5
Percent of Low Birth Weight Babies Born	Multiracial	2013	7.7
Percent of Low Birth Weight Babies Born	Multiracial	2012	8.3
Percent of Low Birth Weight Babies Born	Multiracial	2011	7.4
Percent of Low Birth Weight Babies Born	Multiracial	2010	7.9
Percent of Low Birth Weight Babies Born	Native American	2013	13.8
Percent of Low Birth Weight Babies Born	Native American	2012	6.8
Percent of Low Birth Weight Babies Born	Native American	2011	8.4
Percent of Low Birth Weight Babies Born	Native American	2010	7.1
Percent of Low Birth Weight Babies Born	Other	2013	9.4
Percent of Low Birth Weight Babies Born	Other	2012	9.7
Percent of Low Birth Weight Babies Born	Other	2011	10.9
Percent of Low Birth Weight Babies Born	Other	2010	10.7
Percent of Low Birth Weight Babies Born	White	2013	6.5
Percent of Low Birth Weight Babies Born	White	2012	6.2
Percent of Low Birth Weight Babies Born	White	2011	6.7
Percent of Low Birth Weight Babies Born	White	2010	6.8
Percent of Mothers Under Age 20	All	2013	6.3
Percent of Mothers Under Age 20	All	2012	7
Percent of Mothers Under Age 20	All	2011	8
Percent of Mothers Under Age 20	All	2010	8.9
Percent of Mothers Under Age 20	Asian/PI	2013	0.6
Percent of Mothers Under Age 20	Asian/PI	2012	0.7
Percent of Mothers Under Age 20	Asian/PI	2011	0.9
Percent of Mothers Under Age 20	Asian/PI	2010	1
Percent of Mothers Under Age 20	Black	2013	8.6
Percent of Mothers Under Age 20	Black	2012	9.2
Percent of Mothers Under Age 20	Black	2011	10.4
Percent of Mothers Under Age 20	Black	2010	11.4
Percent of Mothers Under Age 20	Hispanic	2013	9.3
Percent of Mothers Under Age 20	Hispanic	2012	10.1
Percent of Mothers Under Age 20	Hispanic	2011	11.2
Percent of Mothers Under Age 20	Hispanic	2010	12.1
Percent of Mothers Under Age 20	Multiracial	2013	6.3
Percent of Mothers Under Age 20	Multiracial	2012	5.2
Percent of Mothers Under Age 20	Multiracial	2011	5.6
Percent of Mothers Under Age 20	Multiracial	2010	6.9
Percent of Mothers Under Age 20	Native American	2013	4.4
Percent of Mothers Under Age 20	Native American	2012	10.2
Percent of Mothers Under Age 20	Native American	2011	7.3
Percent of Mothers Under Age 20	Native American	2010	10
Percent of Mothers Under Age 20	Other	2013	4.4
Percent of Mothers Under Age 20	Other	2012	4.5
Percent of Mothers Under Age 20	Other	2011	4.8
Percent of Mothers Under Age 20	Other	2010	4.1
Percent of Mothers Under Age 20	White	2013	1.1
Percent of Mothers Under Age 20	White	2012	1.4
Percent of Mothers Under Age 20	White	2011	1.6
Percent of Mothers Under Age 20	White	2010	2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	1386
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	159
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	770
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1340
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	154
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	745
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1304
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	150
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	724
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1265
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	147
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	704
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	198
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	187
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	180
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	169
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	1712
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1658
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1601
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	1558
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	662
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	635
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	615
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	592
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2014	2427
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	2458
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	2458
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2011	2411
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	862
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	843
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	827
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	813
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	15.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	12.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	14
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	17.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	13.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	15
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	31.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	33.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	34.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	12.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	18.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	13.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	7.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	8.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	9.3
Race/Ethnicity	American Indian/Alaska Native	2013	0.1
Race/Ethnicity	Asian/PI	2013	0.8
Race/Ethnicity	Black	2013	17
Race/Ethnicity	Hispanic	2013	70.3
Race/Ethnicity	Multiracial	2013	0.4
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	11.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	10.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	12.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	11.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	9.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	10.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	10.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	10.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	11.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	7.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	5.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	7.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	8.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	6.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	7.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	12.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	11.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	12.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2014	14.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2012	14.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	12.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	12
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	10.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2012	0.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	0.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	1.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	1.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	1.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	4.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	2.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	3.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	5.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	3.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	7.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	1.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	6.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	4.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	5.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	6.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	1.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	2.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	4.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	4.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	4.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	10
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	7.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	9.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.5
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	21.3
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	21.4
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	20.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	11
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	8.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	6.2
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	7.4
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1
