Indicator	Race	Year	Value
Percent of Adults Who Binge Drank	Multiracial	2011	42.1
Percent of Adults Who Binge Drank	White	2011	36.3
Race/Ethnicity	White	2013	44.2
Percent of Adults Who Currently Smoke	Asian/PI	2011	12.1
Percent of Adults Who Currently Smoke	Hispanic	2011	10.3
Percent of Adults Who Currently Smoke	Multiracial	2011	19.3
Percent of Adults Who Currently Smoke	White	2011	13.7
Percent of Adults Who Received Seasonal Flu Shot	All	2011	32
Percent of Adults Who Received Seasonal Flu Shot	All	2011	40.6
Percent of Adults Who Received Seasonal Flu Shot	All	2011	36.6
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2011	34.5
Percent of Adults Who Received Seasonal Flu Shot	Black	2011	26.9
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	30.9
Percent of Adults Who Received Seasonal Flu Shot	Multiracial	2011	37.9
Percent of Adults Who Received Seasonal Flu Shot	White	2011	41.3
Percent of Children Who Received Seasonal Flu Shot	All	2011	54.3
Percent of Children Who Received Seasonal Flu Shot	All	2011	48.7
Percent of Children Who Received Seasonal Flu Shot	All	2011	51.7
Percent of Children Who Received Seasonal Flu Shot	Asian/PI	2011	57.1
Percent of Children Who Received Seasonal Flu Shot	Hispanic	2011	54.7
Percent of Children Who Received Seasonal Flu Shot	Multiracial	2011	42.2
Percent of Children Who Received Seasonal Flu Shot	White	2011	52.1
Percent of Low Birth Weight Babies Born	All	2012	6.4
Percent of Low Birth Weight Babies Born	All	2011	6.5
Percent of Low Birth Weight Babies Born	All	2010	6.5
Percent of Low Birth Weight Babies Born	Asian/PI	2012	7.7
Percent of Low Birth Weight Babies Born	Asian/PI	2011	8.6
Percent of Low Birth Weight Babies Born	Asian/PI	2010	8.6
Percent of Low Birth Weight Babies Born	Black	2012	9.8
Percent of Low Birth Weight Babies Born	Black	2011	10.3
Percent of Low Birth Weight Babies Born	Black	2010	10.6
Percent of Low Birth Weight Babies Born	Hispanic	2012	5.9
Percent of Low Birth Weight Babies Born	Hispanic	2011	6
Percent of Low Birth Weight Babies Born	Hispanic	2010	5.7
Percent of Low Birth Weight Babies Born	Other	2012	6.5
Percent of Low Birth Weight Babies Born	Other	2011	6.3
Percent of Low Birth Weight Babies Born	Other	2010	7.5
Percent of Low Birth Weight Babies Born	White	2012	5.6
Percent of Low Birth Weight Babies Born	White	2011	5.6
Percent of Low Birth Weight Babies Born	White	2010	5.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	10.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	7.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	7.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	11.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	7.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	9.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	8.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	10.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	9.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	9.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	8.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	9.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	9.4
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	16.6
Race/Ethnicity	Black	2013	6.4
Race/Ethnicity	Hispanic	2013	29.3
Race/Ethnicity	Multiracial	2013	3.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	19.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	6.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	12.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	18.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	11.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	17.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	4.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	11
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	5.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	5.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	5.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	15.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	17.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	16.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	27.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	15.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	8.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	9.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	7.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	8.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	7.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	21.9
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2010	21.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	8.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	9.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2010	8.9
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	12.4
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	12.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2010	11.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	1.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2010	1.3
