Indicator	Race	Year	Value
Percent of Adults Who Received Seasonal Flu Shot	All	2013	48.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	45.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	49.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2012	49.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2011	40.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2013	41.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2012	40.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	40
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	42.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2012	42.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Native American	2011	42.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Native American	2013	46.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Native American	2012	46.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Other	2011	37.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Other	2013	64.5
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Other	2012	64.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	52.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2013	53.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2012	53.5
Percent of Adults Who Received Seasonal Flu Shot	All	2013	42.2
Percent of Adults Who Received Seasonal Flu Shot	All	2012	42.7
Percent of Adults Who Received Seasonal Flu Shot	All	2012	47.2
Percent of Adults Who Received Seasonal Flu Shot	All	2012	41.5
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2013	51.3
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2012	49.9
Percent of Adults Who Received Seasonal Flu Shot	Black	2013	41.5
Percent of Adults Who Received Seasonal Flu Shot	Black	2012	41.3
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2013	44.3
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2012	42.7
Percent of Adults Who Received Seasonal Flu Shot	Native American	2013	48
Percent of Adults Who Received Seasonal Flu Shot	Native American	2012	43.4
Percent of Adults Who Received Seasonal Flu Shot	White	2013	47.4
Percent of Adults Who Received Seasonal Flu Shot	White	2012	46.4
Percent of High School Students Who Are Obese	All	2013	13.7
Percent of Low Birth Weight Babies Born	Asian/PI	2011	8.4
Percent of High School Students Who Are Obese	All	2013	10.9
Percent of High School Students Who Are Obese	All	2013	16.6
Percent of High School Students Who Are Obese	Black	2013	15.7
Percent of High School Students Who Are Obese	Hispanic	2013	15.2
Percent of High School Students Who Are Obese	White	2013	13.1
Percent of High School Students Who Binge Drank	All	2013	6.6
Percent of High School Students Who Binge Drank	All	2013	6.9
Percent of High School Students Who Binge Drank	All	2013	6.8
Percent of High School Students Who Binge Drank	All	2012	7.4
Percent of High School Students Who Binge Drank	All	2012	8.2
Percent of High School Students Who Binge Drank	All	2012	7.8
Percent of High School Students Who Binge Drank	All	2011	7.9
Percent of High School Students Who Binge Drank	All	2011	8
Percent of High School Students Who Binge Drank	All	2011	7.9
Percent of High School Students Who Binge Drank	Asian/PI	2013	3.1
Percent of High School Students Who Binge Drank	Asian/PI	2012	2.9
Percent of High School Students Who Binge Drank	Asian/PI	2011	4.1
Percent of High School Students Who Binge Drank	Black	2013	4.3
Percent of High School Students Who Binge Drank	Black	2012	4.5
Percent of High School Students Who Binge Drank	Black	2011	4.6
Percent of High School Students Who Binge Drank	Hispanic	2013	6.7
Percent of High School Students Who Binge Drank	Hispanic	2012	7.7
Percent of High School Students Who Binge Drank	Hispanic	2011	7.2
Percent of High School Students Who Binge Drank	Native American	2013	6.9
Percent of High School Students Who Binge Drank	Native American	2012	7.1
Percent of High School Students Who Binge Drank	Native American	2011	9.6
Percent of High School Students Who Binge Drank	Other	2013	3.8
Percent of High School Students Who Binge Drank	Other	2011	8.5
Percent of High School Students Who Binge Drank	White	2013	7.9
Percent of High School Students Who Binge Drank	White	2012	9.1
Percent of High School Students Who Binge Drank	White	2011	9.3
Percent of High School Students Who Currently Smoke	All	2011	16.1
Percent of High School Students Who Currently Smoke	All	2011	19.9
Percent of High School Students Who Currently Smoke	All	2013	16.4
Percent of High School Students Who Currently Smoke	All	2013	15
Percent of High School Students Who Currently Smoke	All	2013	15.7
Percent of High School Students Who Currently Smoke	All	2011	18.1
Percent of High School Students Who Currently Smoke	Asian/PI	2013	10.5
Percent of High School Students Who Currently Smoke	Asian/PI	2011	9.3
Percent of High School Students Who Currently Smoke	Black	2011	10.5
Percent of High School Students Who Currently Smoke	Black	2013	8.2
Percent of High School Students Who Currently Smoke	Hispanic	2013	14
Percent of High School Students Who Currently Smoke	Hispanic	2011	17.5
Percent of High School Students Who Currently Smoke	Native American	2013	17.9
Percent of High School Students Who Currently Smoke	Native American	2011	23.1
Percent of High School Students Who Currently Smoke	Other	2013	11.8
Percent of High School Students Who Currently Smoke	Other	2011	23
Percent of High School Students Who Currently Smoke	White	2013	18.6
Percent of High School Students Who Currently Smoke	White	2011	20.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	36.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	17.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	27.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	38.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	18.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	28.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	21.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	22
Percent of Mothers Under Age 20	Asian/PI	2010	2.6
Percent of Low Birth Weight Babies Born	Asian/PI	2010	8.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	26.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	26
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	25.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	26.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Native American	2013	30.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Native American	2011	32.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2013	23.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2011	28.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	28.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	30.4
Percent of Low Birth Weight Babies Born	All	2012	8
Percent of Low Birth Weight Babies Born	All	2011	8.1
Percent of Low Birth Weight Babies Born	All	2010	8.1
Percent of Low Birth Weight Babies Born	Asian/PI	2012	8.1
Percent of Low Birth Weight Babies Born	Black	2012	13.2
Percent of Low Birth Weight Babies Born	Black	2011	13.3
Percent of Low Birth Weight Babies Born	Black	2010	13.5
Percent of Low Birth Weight Babies Born	Hispanic	2012	7
Percent of Low Birth Weight Babies Born	Hispanic	2011	7
Percent of Low Birth Weight Babies Born	Hispanic	2010	7
Percent of Low Birth Weight Babies Born	Native American	2012	7.6
Percent of Low Birth Weight Babies Born	Native American	2011	7.5
Percent of Low Birth Weight Babies Born	Native American	2010	7.6
Percent of Low Birth Weight Babies Born	White	2012	7
Percent of Low Birth Weight Babies Born	White	2011	7.1
Percent of Low Birth Weight Babies Born	White	2010	7.1
Percent of Mothers Under Age 20	All	2010	9.3
Percent of Mothers Under Age 20	All	2012	7.8
Percent of Mothers Under Age 20	All	2011	8.4
Percent of Mothers Under Age 20	Asian/PI	2012	2
Percent of Mothers Under Age 20	Black	2012	12.4
Percent of Mothers Under Age 20	Black	2011	13.7
Percent of Mothers Under Age 20	Hispanic	2011	12.1
Percent of Mothers Under Age 20	Native American	2012	14.2
Percent of Mothers Under Age 20	Native American	2010	16.1
Percent of Mothers Under Age 20	Native American	2011	14.9
Percent of Mothers Under Age 20	White	2012	5.7
Percent of Mothers Under Age 20	White	2010	6.7
Percent of Mothers Under Age 20	White	2011	6.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	523.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	163.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	282.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	276.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	161.2
Race/Ethnicity	American Indian/Alaska Native	2013	0.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	510.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	289
Race/Ethnicity	Hispanic	2013	16.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	166
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	535.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	295.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	167.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	547.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	68
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2010	64.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	68.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	70.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	990.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2010	966.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	997.9
Race/Ethnicity	Multiracial	2013	2.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1018.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	332
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2010	327.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	345.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	350.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2011	122.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2010	118.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	119
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	123.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2011	159.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2010	443.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2012	533.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2013	523.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	146.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2010	140.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	147.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	150.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	14
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	16.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	12
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	13.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	14.4
Race/Ethnicity	Asian/PI	2013	4.8
Race/Ethnicity	Black	2013	12.2
Race/Ethnicity	Other	2013	4.7
Race/Ethnicity	White	2013	63.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	20.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	12.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	12.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	12.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	5.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	5.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	5.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2013	11.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	15.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	4.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	2.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	3.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	4.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	2.3
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	18.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	19
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	20.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	5.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	6.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2013	5.4
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2012	6.3
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2011	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2013	11.3
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2012	12.1
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2011	16.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	0.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	0.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	0.8
