Indicator	Race	Year	Value
Percent of Adults Who Are Obese	White	2011	17.1
Percent of Adults Who Binge Drank	All	2011	38.1
Percent of Adults Who Binge Drank	All	2011	20.3
Percent of Adults Who Binge Drank	All	2011	29
Percent of Adults Who Binge Drank	Black	2011	18.6
Percent of Adults Who Binge Drank	Hispanic	2011	33.2
Percent of Adults Who Binge Drank	White	2011	38.6
Percent of Adults Who Currently Smoke	All	2010	20.4
Percent of Adults Who Currently Smoke	All	2011	28.1
Percent of Adults Who Currently Smoke	All	2011	17.4
Percent of Adults Who Currently Smoke	All	2011	22.7
Percent of Adults Who Currently Smoke	All	2010	25.1
Percent of Adults Who Currently Smoke	All	2010	15.9
Percent of Adults Who Currently Smoke	Black	2011	26
Percent of Adults Who Currently Smoke	Black	2010	27.7
Percent of Adults Who Currently Smoke	Hispanic	2011	22.2
Percent of Adults Who Currently Smoke	White	2011	21.3
Percent of Adults Who Currently Smoke	White	2010	24.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	52.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	48.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	50.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2011	45.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	49.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	55.8
Percent of High School Students Who Are Obese	All	2010	15.5
Percent of High School Students Who Are Obese	All	2013	14.5
Percent of High School Students Who Are Obese	All	2010	19.5
Percent of High School Students Who Are Obese	All	2010	11.8
Percent of High School Students Who Are Obese	All	2013	16.3
Percent of High School Students Who Are Obese	All	2013	12.8
Percent of High School Students Who Are Obese	Black	2010	14
Percent of High School Students Who Are Obese	Black	2013	15.7
Percent of High School Students Who Are Obese	Hispanic	2010	17.3
Percent of High School Students Who Are Obese	Hispanic	2013	15.9
Percent of High School Students Who Are Obese	White	2013	5.7
Percent of High School Students Who Binge Drank	All	2010	19.7
Percent of High School Students Who Binge Drank	All	2013	17.6
Percent of High School Students Who Binge Drank	All	2013	19.1
Percent of High School Students Who Binge Drank	All	2013	16.1
Percent of High School Students Who Binge Drank	All	2010	18.9
Percent of High School Students Who Binge Drank	Black	2010	13.4
Percent of High School Students Who Binge Drank	Black	2013	10.9
Percent of High School Students Who Binge Drank	Hispanic	2010	25.8
Percent of High School Students Who Binge Drank	Hispanic	2013	21
Percent of High School Students Who Binge Drank	White	2013	24.3
Percent of High School Students Who Currently Smoke	All	2013	14
Percent of High School Students Who Currently Smoke	All	2013	7.5
Percent of High School Students Who Currently Smoke	All	2013	10.7
Percent of High School Students Who Currently Smoke	All	2010	15.5
Percent of High School Students Who Currently Smoke	All	2010	12
Percent of High School Students Who Currently Smoke	All	2010	13.6
Percent of High School Students Who Currently Smoke	Black	2013	5.5
Percent of High School Students Who Currently Smoke	Black	2010	7.6
Percent of High School Students Who Currently Smoke	Hispanic	2013	13.1
Percent of High School Students Who Currently Smoke	Hispanic	2010	16.7
Percent of High School Students Who Currently Smoke	White	2013	18.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	25.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	14.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	19.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	22.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	14.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	18.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	19.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2010	18.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	18.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2010	17.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	19.7
Percent of Low Birth Weight Babies Born	All	2012	9.7
Percent of Low Birth Weight Babies Born	All	2011	9.7
Percent of Low Birth Weight Babies Born	All	2010	9.6
Percent of Low Birth Weight Babies Born	Asian/PI	2012	9
Percent of Low Birth Weight Babies Born	Asian/PI	2010	9.2
Percent of Low Birth Weight Babies Born	Black	2012	14.2
Percent of Low Birth Weight Babies Born	Black	2011	14.8
Percent of Low Birth Weight Babies Born	Black	2010	14.2
Percent of Low Birth Weight Babies Born	Hispanic	2012	7.6
Percent of Low Birth Weight Babies Born	Hispanic	2011	7.4
Percent of Low Birth Weight Babies Born	Hispanic	2010	7.1
Percent of Low Birth Weight Babies Born	White	2012	7.2
Percent of Low Birth Weight Babies Born	White	2011	6.8
Percent of Low Birth Weight Babies Born	White	2010	7.3
Percent of Mothers Under Age 20	All	2010	11.4
Percent of Mothers Under Age 20	All	2012	9.5
Percent of Mothers Under Age 20	All	2011	10.4
Percent of Mothers Under Age 20	Asian/PI	2010	0.8
Percent of Mothers Under Age 20	Asian/PI	2012	0.8
Percent of Mothers Under Age 20	Asian/PI	2011	1
Percent of Mothers Under Age 20	Black	2012	17.4
Percent of Mothers Under Age 20	Black	2011	19.1
Percent of Mothers Under Age 20	Black	2010	20.8
Percent of Mothers Under Age 20	Hispanic	2011	12.1
Percent of Mothers Under Age 20	Hispanic	2012	10.9
Percent of Mothers Under Age 20	Hispanic	2010	12.7
Percent of Mothers Under Age 20	White	2011	1.2
Percent of Mothers Under Age 20	White	2012	1.4
Percent of Mothers Under Age 20	White	2010	1.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	1269.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	316.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1355.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	327.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	826.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1308.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	320.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	800.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	778.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	150.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	145.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2010	138.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1296.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	1258.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2010	1227.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	526.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	502.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2010	481.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	643.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	625.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2010	618.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	26.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	16.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	22.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	17.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	20.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	19.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	23
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	15.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	18.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	23.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	13.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	15.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	16
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	18
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	22.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	24.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	22.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	17
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	16.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	17.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	12.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	17.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	19.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	17.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	17.9
Race/Ethnicity	American Indian/Alaska Native	2013	0.1
Race/Ethnicity	Asian/PI	2013	5.7
Race/Ethnicity	Black	2013	31.9
Race/Ethnicity	Hispanic	2013	28.7
Race/Ethnicity	Multiracial	2013	1.3
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	32.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	15.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	13
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	6.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	15.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	12.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	10.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	8.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	8.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	11.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	14.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	11
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	12.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	13
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	12.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	11.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	3.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	7.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	12.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	2.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	7.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	10
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	5.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	10.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	2.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	6.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	2.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	3.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	4.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	5.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	5.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	3.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	3.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	3.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	4.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	12.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	11.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	8.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	11
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	7.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	5.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	3.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.4
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	26.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	26.8
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	29.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	5.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	1.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.2
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.8
