Indicator	Race	Year	Value
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	9.1
Percent of Mothers Under Age 20	All	2011	9.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	9.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	9.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	9.4
HIV Diagnoses Rate (Per 100,000 people)	Asian/PI	2011	9.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	9.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	10
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	10.1
AIDS Diagnoses Rate (Per 100,000 people)	Hispanic	2011	10.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	10.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	10.2
Percent of Mothers Under Age 20	All	2010	10.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	10.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	10.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	10.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10.4
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	10.5
Percent of Mothers Under Age 20	Hispanic	2012	10.6
Percent of Mothers Under Age 20	Black	2010	10.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	10.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	10.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2011	10.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	10.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	10.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2014	10.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	10.9
Percent of Mothers Under Age 20	Multiracial	2011	11
AIDS Diagnoses Rate (Per 100,000 people)	White	2011	11.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	11.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	11.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	11.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	11.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	11.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	11.3
Percent of Mothers Under Age 20	Black	2011	11.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.6
AIDS Diagnoses Rate (Per 100,000 people)	Hispanic	2012	11.7
AIDS Diagnoses Rate (Per 100,000 people)	Black	2012	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	11.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	11.8
Percent of Mothers Under Age 20	Hispanic	2011	11.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	11.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	11.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2011	11.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	12
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	12.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	12.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	12.3
AIDS Diagnoses Rate (Per 100,000 people)	All	2012	12.3
AIDS Diagnoses Rate (Per 100,000 people)	All	2014	12.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	12.5
AIDS Diagnoses Rate (Per 100,000 people)	Asian/PI	2011	12.7
HIV Diagnoses Rate (Per 100,000 people)	Asian/PI	2013	12.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	12.8
Life Expectancy at Birth (Years)	Hispanic	2012	84.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	13.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	13.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	13.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	13.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	13.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	13.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	13.8
AIDS Diagnoses Rate (Per 100,000 people)	All	2011	13.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2014	13.9
Infant Mortality Rate (Per 1,000 live births)	Black	2010	13.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	14
Percent of Mothers Under Age 20	Hispanic	2010	14.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	14.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	14.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	16.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	14.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	14.5
AIDS Diagnoses Rate (Per 100,000 people)	Black	2014	15
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	15.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	15.4
AIDS Diagnoses Rate (Per 100,000 people)	White	2012	15.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	15.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	15.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	16
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	16.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	16.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2014	16.3
AIDS Diagnoses Rate (Per 100,000 people)	All	2013	16.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	16.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	16.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	16.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	16.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	17
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2014	17
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	17
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	17.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	17.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	17.4
HIV Diagnoses Rate (Per 100,000 people)	White	2013	17.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	17.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	17.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	17.9
HIV Diagnoses Rate (Per 100,000 people)	All	2014	18
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	18
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	18.2
HIV Diagnoses Rate (Per 100,000 people)	All	2013	19.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	18.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	18.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	18.5
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	18.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	18.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	19.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	19.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	19.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	19.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	19.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	20.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	20.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	20.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	20.4
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	20.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	20.7
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	20.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	20.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	21.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	22.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	22.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	22.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	22.6
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	22.8
HIV Diagnoses Rate (Per 100,000 people)	White	2011	22.8
Life Expectancy at Birth (Years)	Hispanic	2011	84.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	23
AIDS Diagnoses Rate (Per 100,000 people)	Black	2013	23.4
HIV Diagnoses Rate (Per 100,000 people)	Black	2014	23.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	23.6
HIV Diagnoses Rate (Per 100,000 people)	White	2014	23.6
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	23.7
AIDS Diagnoses Rate (Per 100,000 people)	All	2011	23.8
AIDS Diagnoses Rate (Per 100,000 people)	All	2012	23.8
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2011	23.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	24
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	24.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	24.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	24.8
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	24.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	28.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2013	25.1
HIV Diagnoses Rate (Per 100,000 people)	All	2011	25.1
HIV Diagnoses Rate (Per 100,000 people)	All	2012	26
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	26
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2011	26
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	26.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	28.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	26.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	26.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	26.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	26.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	26.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	27.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	28.3
HIV Diagnoses Rate (Per 100,000 people)	White	2012	28.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	29.5
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	29.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	29.9
AIDS Diagnoses Rate (Per 100,000 people)	Black	2011	30
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	30.1
HIV Diagnoses Rate (Per 100,000 people)	All	2014	30.9
Life Expectancy at Birth (Years)	Asian/PI	2011	86.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	31.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	32.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	33
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	33.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	33.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	33.6
HIV Diagnoses Rate (Per 100,000 people)	All	2013	34.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	34.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	34.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	34.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	35
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	35.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	35.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	35.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	36.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	37.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	37.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	40.4
HIV Diagnoses Rate (Per 100,000 people)	All	2011	44.1
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	45.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	45.4
HIV Diagnoses Rate (Per 100,000 people)	All	2012	47.7
HIV Diagnoses Rate (Per 100,000 people)	Black	2011	51.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	61.5
Life Expectancy at Birth (Years)	Multiracial	2012	76
Life Expectancy at Birth (Years)	American Indian/Alaska Native	2011	76.4
Life Expectancy at Birth (Years)	Black	2011	78.5
Life Expectancy at Birth (Years)	Black	2012	79.4
Life Expectancy at Birth (Years)	White	2011	81
Life Expectancy at Birth (Years)	All	2011	81.8
Life Expectancy at Birth (Years)	White	2012	82.8
Life Expectancy at Birth (Years)	All	2012	82.8
Life Expectancy at Birth (Years)	Asian/PI	2012	82.8
Life Expectancy at Birth (Years)	Multiracial	2011	83
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	88.4
AIDS Diagnoses Rate (Per 100,000 people)	Other	2012	89.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	102.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	103.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	104.5
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	107.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	439.2
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	108.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	111.3
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	114.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	115.2
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	115.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	117
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	118.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	122.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	125.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	125.6
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	125.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	127.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	128
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	130.2
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	130.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	131.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	132.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	134
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	134.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	755.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	136.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	138.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	139
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	139.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	140.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	143.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	143.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	146.1
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	148.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	150
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	150.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	151.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	151.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	152.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	153.1
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	158.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	161.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	162.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	764.9
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2011	164.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	165.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	166.2
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	174.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	175.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	177
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	177.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	179.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	179.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	180.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	182
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	185.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	188.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	951.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	189.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	190.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	199.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	211
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	213.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	221.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	223.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	227.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	234.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	236.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	245.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	248.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	281.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	365.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	385.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	403.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	418.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	420.1
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	American Indian/Alaska Native	2013	427.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	444.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	446.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2011	447.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2012	447.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2013	447.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2014	447.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	474.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	477.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	478.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	480.3
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	487.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	487.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	488.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	491.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	507.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	511.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	520.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	533.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	562.1
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	573.1
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	577
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	580.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	587.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	616.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	616.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	American Indian/Alaska Native	2012	628.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	654.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	662.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	670.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	707.3
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	716.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	716.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	720.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	728.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	744.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	753.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	755.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	766
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	769.3
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	773.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	786
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	American Indian/Alaska Native	2014	811.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	869.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	905
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	930.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	American Indian/Alaska Native	2011	1062.7
