Indicator	Race	Year	Value
Percent of High School Students Who Are Obese	Hispanic	2011	19.5
Percent of High School Students Who Are Obese	White	2013	13.6
Percent of High School Students Who Are Obese	White	2011	8.9
Percent of High School Students Who Binge Drank	All	2013	14.6
Percent of High School Students Who Binge Drank	All	2013	13.2
Percent of High School Students Who Binge Drank	All	2013	13.9
Percent of High School Students Who Binge Drank	All	2011	15.6
Percent of High School Students Who Binge Drank	All	2011	14.6
Percent of High School Students Who Binge Drank	All	2011	15.2
Percent of High School Students Who Binge Drank	Asian/PI	2013	7.1
Percent of High School Students Who Binge Drank	Asian/PI	2011	7.5
Percent of High School Students Who Binge Drank	Black	2011	11.5
Percent of High School Students Who Binge Drank	Black	2013	10.7
Percent of High School Students Who Binge Drank	Hispanic	2013	16.1
Percent of High School Students Who Binge Drank	Hispanic	2011	20.4
Percent of High School Students Who Binge Drank	White	2013	24
Percent of High School Students Who Binge Drank	White	2011	30.9
Percent of High School Students Who Currently Smoke	All	2013	7.8
Percent of High School Students Who Currently Smoke	All	2013	7.5
Percent of High School Students Who Currently Smoke	All	2011	10.8
Percent of High School Students Who Currently Smoke	All	2011	7.7
Percent of High School Students Who Currently Smoke	All	2011	9.6
Percent of High School Students Who Currently Smoke	All	2013	7.1
Percent of High School Students Who Currently Smoke	Asian/PI	2013	7.4
Percent of High School Students Who Currently Smoke	Asian/PI	2011	5.6
Percent of High School Students Who Currently Smoke	Black	2011	6.1
Percent of High School Students Who Currently Smoke	Black	2013	5.5
Percent of High School Students Who Currently Smoke	Hispanic	2011	12.8
Percent of High School Students Who Currently Smoke	Hispanic	2013	8.6
Percent of High School Students Who Currently Smoke	White	2011	20
Percent of High School Students Who Currently Smoke	White	2013	15.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	25.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	26.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	15.5
Percent of Low Birth Weight Babies Born	Black	2012	12.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	26.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	25.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	17.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	19
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	20.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	21
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	20.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	21.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	21
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	21.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	24.7
Percent of Low Birth Weight Babies Born	All	2012	10.3
Percent of Low Birth Weight Babies Born	All	2011	11.3
Percent of Low Birth Weight Babies Born	All	2010	10.9
Percent of Low Birth Weight Babies Born	Asian/PI	2012	8.1
Percent of Low Birth Weight Babies Born	Asian/PI	2011	7.6
Percent of Low Birth Weight Babies Born	Asian/PI	2010	9.6
Percent of Low Birth Weight Babies Born	Hispanic	2010	8.8
Percent of Low Birth Weight Babies Born	White	2012	6.8
Percent of Low Birth Weight Babies Born	White	2011	8.1
Percent of Low Birth Weight Babies Born	White	2010	6.9
Percent of Mothers Under Age 20	All	2012	11
Percent of Mothers Under Age 20	All	2011	12
Percent of Mothers Under Age 20	All	2010	13.4
Percent of Mothers Under Age 20	Asian/PI	2012	2.7
Percent of Mothers Under Age 20	Asian/PI	2011	3.5
Percent of Mothers Under Age 20	Asian/PI	2010	3
Percent of Mothers Under Age 20	Black	2012	14.5
Percent of Mothers Under Age 20	Black	2011	16.2
Percent of Mothers Under Age 20	Black	2010	17.6
Percent of Mothers Under Age 20	Hispanic	2012	16.4
Percent of Mothers Under Age 20	Hispanic	2011	16.6
Percent of Mothers Under Age 20	Hispanic	2010	18.9
Percent of Mothers Under Age 20	Other	2012	8.9
Percent of Mothers Under Age 20	Other	2011	11.1
Percent of Mothers Under Age 20	Other	2010	12
Percent of Mothers Under Age 20	White	2012	3.7
Percent of Mothers Under Age 20	White	2011	3.6
Percent of Mothers Under Age 20	White	2010	4.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	12.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	17.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	16.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	8.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	14.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	12.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	14.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	15.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	11
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	6.5
Race/Ethnicity	Black	2013	42
Race/Ethnicity	Hispanic	2013	12.7
Race/Ethnicity	Multiracial	2013	1.8
Race/Ethnicity	Other	2013	0.3
Race/Ethnicity	White	2013	36.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	14.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	18.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	15.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	16.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	21
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	16.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	18.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	17.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	19.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	18.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	19.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	23.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	21.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	7.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	6.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2011	6.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2010	10.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	11.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	10
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	8.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2011	8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2010	10.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	6.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	5.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	5.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2011	1.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2010	7.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	5.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	4.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	2.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2011	1.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2010	4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	40
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	4.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	10.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	38.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	3.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	10.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	15.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	2.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	2.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	1.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	36.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	36.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	5.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	13.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	19.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	9.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	16.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	17.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	7.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	5.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	7.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	35.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	33.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	30.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	5.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	5
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	4.4
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	2.5
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2014	2.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	1.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	2.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.6
