Indicator	Race	Year	Value
Percent of Low Birth Weight Babies Born	Black	2010	12.4
Percent of Low Birth Weight Babies Born	Hispanic	2012	9.1
Percent of Low Birth Weight Babies Born	Hispanic	2011	9.1
Percent of Low Birth Weight Babies Born	White	2010	7.9
Percent of Mothers Under Age 20	All	2012	4.6
Percent of Mothers Under Age 20	All	2011	5
Percent of Mothers Under Age 20	All	2010	6.5
Percent of Mothers Under Age 20	Asian/PI	2012	4.6
Percent of Mothers Under Age 20	Asian/PI	2011	2.3
Percent of Mothers Under Age 20	Asian/PI	2010	1.6
Percent of Mothers Under Age 20	Black	2012	40
Percent of Mothers Under Age 20	Black	2011	40.6
Percent of Mothers Under Age 20	Black	2010	39.3
Percent of Mothers Under Age 20	Hispanic	2012	49.1
Percent of Mothers Under Age 20	Hispanic	2011	48.4
Percent of Mothers Under Age 20	Hispanic	2010	41.8
Percent of Mothers Under Age 20	Other	2010	2.2
Percent of Mothers Under Age 20	White	2012	8.4
Percent of Mothers Under Age 20	White	2011	8.5
Percent of Mothers Under Age 20	White	2010	15.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1449.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	407.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	906.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1449.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	398.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	885.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1383.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	397.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	870.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	168.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	159.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	142.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1618.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1581.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	1566.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	929.2
Race/Ethnicity	Black	2013	22.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	898.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	874.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2013	149.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2012	147.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2011	140.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	773.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	756.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	741
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	17.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	19.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	19.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	12.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	11.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	8.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	18.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	17.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	19.5
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	8.9
Race/Ethnicity	Hispanic	2013	18
Race/Ethnicity	Multiracial	2013	2.2
Race/Ethnicity	Other	2013	1.3
Race/Ethnicity	White	2013	46.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	8.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	5.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	12.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	7.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	13.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	2.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	7.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	3.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	7.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	6.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	7.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	11.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	11.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	8.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	7.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	6.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	6.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	9.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.6
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	24.4
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	12.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	17.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	11
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	13.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	15.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	1.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	2.1
