Indicator	Race	Year	Value
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	11.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	16.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	7.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	11
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	11.5
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	NaN
Race/Ethnicity	Black	2013	49.4
Race/Ethnicity	Hispanic	2013	NaN
Race/Ethnicity	Multiracial	2013	2
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	35.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	4.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	7.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	5.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	6.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	11.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	5.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	5.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	11.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	8.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	8.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	17.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	9.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	15.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	0.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	0.3
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2011	19.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	0.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2011	0.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2010	0.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	4.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	3.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2011	3.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2010	5.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	0.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	0.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	0.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2011	1.2
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2010	0.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2010	0.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	1.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	3.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	4.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2011	6.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2010	5.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2010	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2010	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2010	1.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2011	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2010	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2011	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2010	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2011	0.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2010	0.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	9.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	2.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	5.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	11.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	2.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	6.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	5.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	2.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	5.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	6.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	8.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	11.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	8.5
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	10.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	12.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	5.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	14.6
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2013	6.8
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2012	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	0.5
