Indicator	Race	Year	Value
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	25.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	27.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	26.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	27.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	36.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	33.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	39.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	38
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	43.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	15.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	4.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	10.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	13.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	4.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.3
Percent of Adults Who Are Obese	All	2010	29.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	15.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	5.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	10.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	13.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	12.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	16
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	14.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	12.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	9.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	7.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	8.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	10.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	10.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	8.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	8.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	8.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	6.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	6.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	44.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	47.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	46.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2010	65.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2010	60.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2010	62.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2013	40.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2010	62.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Other	2010	65.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2013	59.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2010	65.4
Percent of Adults Who Are Obese	All	2013	20.2
Percent of Adults Who Are Obese	All	2013	27.2
Percent of Adults Who Are Obese	All	2013	23.8
Percent of Adults Who Are Obese	All	2010	34.1
Percent of Adults Who Are Obese	All	2010	24.8
Percent of Adults Who Are Obese	Black	2013	28.2
Percent of Adults Who Are Obese	Black	2010	38.2
Percent of Adults Who Are Obese	Hispanic	2013	25.6
Percent of Adults Who Are Obese	Hispanic	2010	30.6
Percent of Adults Who Are Obese	White	2013	14
Percent of Adults Who Are Obese	White	2010	25.3
Percent of Adults Who Binge Drank	All	2013	28
Percent of Adults Who Binge Drank	All	2013	9
Percent of Adults Who Binge Drank	All	2013	18.2
Percent of Adults Who Binge Drank	All	2010	16.8
Percent of Adults Who Binge Drank	All	2010	5.7
Percent of Adults Who Binge Drank	All	2010	10.9
Percent of Adults Who Binge Drank	Black	2013	13.7
Percent of Adults Who Binge Drank	Black	2010	2.1
Percent of Adults Who Binge Drank	Hispanic	2013	18.1
Percent of Adults Who Binge Drank	Hispanic	2010	13.7
Percent of Adults Who Binge Drank	White	2013	19
Percent of Adults Who Binge Drank	White	2010	11.1
Percent of Adults Who Currently Smoke	All	2010	10.6
Percent of Adults Who Currently Smoke	All	2013	20.4
Percent of Adults Who Currently Smoke	All	2013	7.9
Percent of Adults Who Currently Smoke	All	2013	14
Percent of Adults Who Currently Smoke	All	2010	8.3
Percent of Adults Who Currently Smoke	All	2010	13.2
Percent of Adults Who Currently Smoke	Black	2010	10.9
Percent of Adults Who Currently Smoke	Black	2013	8.9
Percent of Adults Who Currently Smoke	Hispanic	2013	14.9
Percent of Adults Who Currently Smoke	Hispanic	2010	9.3
Percent of Adults Who Currently Smoke	White	2013	19.7
Percent of High School Students Who Are Obese	Black	2011	18.6
Percent of Adults Who Currently Smoke	White	2010	11.9
Percent of Adults Who Received Seasonal Flu Shot	All	2013	26.3
Percent of Adults Who Received Seasonal Flu Shot	All	2013	24.6
Percent of Adults Who Received Seasonal Flu Shot	All	2013	25.4
Percent of Adults Who Received Seasonal Flu Shot	Black	2013	15.5
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2013	26.9
Percent of Adults Who Received Seasonal Flu Shot	White	2013	37.5
Percent of High School Students Who Are Obese	All	2013	13
Percent of High School Students Who Are Obese	All	2013	5.9
Percent of High School Students Who Are Obese	All	2013	9.4
Percent of High School Students Who Are Obese	All	2011	16
Percent of High School Students Who Are Obese	All	2011	9.6
Percent of High School Students Who Are Obese	All	2011	12.7
Percent of High School Students Who Are Obese	Black	2013	11.4
Percent of High School Students Who Are Obese	Hispanic	2013	9.4
Percent of High School Students Who Are Obese	Hispanic	2011	11.4
Percent of High School Students Who Are Obese	White	2013	6.1
Percent of High School Students Who Binge Drank	All	2013	33.5
Percent of High School Students Who Binge Drank	All	2013	43.6
Percent of High School Students Who Binge Drank	All	2013	38.5
Percent of High School Students Who Binge Drank	All	2011	30.3
Percent of High School Students Who Binge Drank	All	2011	39.6
Percent of High School Students Who Binge Drank	All	2011	35.1
Percent of High School Students Who Binge Drank	Black	2013	26.3
Percent of High School Students Who Binge Drank	Black	2011	25.4
Percent of High School Students Who Binge Drank	Hispanic	2013	41.7
Percent of High School Students Who Binge Drank	Hispanic	2011	37.1
Percent of High School Students Who Binge Drank	White	2013	47.3
Percent of High School Students Who Currently Smoke	All	2013	8
Percent of High School Students Who Currently Smoke	All	2013	6.9
Percent of Low Birth Weight Babies Born	Hispanic	2011	7.3
Percent of High School Students Who Currently Smoke	All	2011	10.6
Percent of High School Students Who Currently Smoke	All	2011	10.8
Percent of High School Students Who Currently Smoke	All	2011	10.9
Percent of High School Students Who Currently Smoke	All	2013	7.5
Percent of High School Students Who Currently Smoke	Black	2011	5.2
Percent of High School Students Who Currently Smoke	Black	2013	2.8
Percent of High School Students Who Currently Smoke	Hispanic	2011	11.6
Percent of High School Students Who Currently Smoke	Hispanic	2013	9.1
Percent of High School Students Who Currently Smoke	White	2011	19.4
Percent of High School Students Who Currently Smoke	White	2013	9.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	52.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	28.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	40.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	47.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	27
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	37
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	33.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	34.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	42.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	37
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	45.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	40.6
Percent of Low Birth Weight Babies Born	All	2014	8.8
Percent of Low Birth Weight Babies Born	All	2013	8.5
Percent of Low Birth Weight Babies Born	All	2012	8.8
Percent of Low Birth Weight Babies Born	All	2011	8.7
Percent of Low Birth Weight Babies Born	All	2010	9.1
Percent of Low Birth Weight Babies Born	Black	2014	13.9
Percent of Low Birth Weight Babies Born	Black	2013	13
Percent of Low Birth Weight Babies Born	Black	2012	13.2
Percent of Low Birth Weight Babies Born	Black	2011	13.1
Percent of Low Birth Weight Babies Born	Black	2010	14.4
Percent of Low Birth Weight Babies Born	Hispanic	2014	7.5
Percent of Low Birth Weight Babies Born	Hispanic	2013	7.1
Percent of Low Birth Weight Babies Born	Hispanic	2012	7.4
Percent of Low Birth Weight Babies Born	Hispanic	2010	7.4
Percent of Low Birth Weight Babies Born	Other	2014	8.5
Percent of Low Birth Weight Babies Born	Other	2013	8.7
Percent of Low Birth Weight Babies Born	Other	2012	9.4
Percent of Low Birth Weight Babies Born	Other	2011	7.6
Percent of Low Birth Weight Babies Born	Other	2010	8
Percent of Low Birth Weight Babies Born	White	2014	6.8
Percent of Low Birth Weight Babies Born	White	2013	6.6
Percent of Low Birth Weight Babies Born	White	2012	7.2
Percent of Low Birth Weight Babies Born	White	2011	7.2
Percent of Low Birth Weight Babies Born	White	2010	7.5
Percent of Mothers Under Age 20	All	2014	4.1
Percent of Mothers Under Age 20	All	2013	4.9
Percent of Mothers Under Age 20	All	2012	5.6
Percent of Mothers Under Age 20	All	2011	6.3
Percent of Mothers Under Age 20	All	2010	7.2
Percent of Mothers Under Age 20	Black	2012	10.7
Percent of Mothers Under Age 20	Black	2014	7.6
Percent of Mothers Under Age 20	Black	2013	9
Percent of Mothers Under Age 20	Black	2011	11.7
Percent of Mothers Under Age 20	Black	2010	12.9
Percent of Mothers Under Age 20	Hispanic	2014	3.5
Percent of Mothers Under Age 20	Hispanic	2013	4
Percent of Mothers Under Age 20	Hispanic	2012	4.4
Percent of Mothers Under Age 20	Hispanic	2011	5
Percent of Mothers Under Age 20	Hispanic	2010	5.7
Percent of Mothers Under Age 20	Other	2014	1.7
Percent of Mothers Under Age 20	Other	2013	2.4
Percent of Mothers Under Age 20	Other	2012	1.5
Percent of Mothers Under Age 20	Other	2011	2.3
Percent of Mothers Under Age 20	Other	2010	3.7
Percent of Mothers Under Age 20	White	2014	2.1
Percent of Mothers Under Age 20	White	2013	2.7
Percent of Mothers Under Age 20	White	2012	2.3
Percent of Mothers Under Age 20	White	2011	3.9
Percent of Mothers Under Age 20	White	2010	4.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	516.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	917.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	1567.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	566.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	1052.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1495.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	555.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1011.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1443.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	543.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	980.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1392.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	533.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	951.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	1343.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2010	2459.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	2783.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	2676.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	2608
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	2544.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2010	562.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	668.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	637.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	613.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	594.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2010	742.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	882.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	835
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	799.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	738.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	9.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	6.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	7.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	6.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	7.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	7.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	10.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	6.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	8.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	11.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	13.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	8.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	6.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	7.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	7.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	7.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	9.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	12.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	8.2
Race/Ethnicity	American Indian/Alaska Native	2013	0.1
Race/Ethnicity	Asian/PI	2013	0.8
Race/Ethnicity	Black	2013	17
Race/Ethnicity	Hispanic	2013	70.3
Race/Ethnicity	Multiracial	2013	0.4
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	11.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	23.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	27.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	24.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	25.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	25
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	22.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	23.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	24.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	23.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	23.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	24.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	24
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	19.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	18.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2010	19.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	17.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	17.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	16.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2011	14.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2010	13.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	24.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	28.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	24.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2011	26.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2010	20.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	25.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	23.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	26.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2011	23.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2010	19.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	4.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	8.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	14.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2014	3.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	14.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	2.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	14.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	8.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	13.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	2.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	7.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	14.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	2.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	8.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2014	4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	5.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	5.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	5.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	3.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2014	7.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	6.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	6.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	8.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2014	15.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	15.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	13.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	13.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	13.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	6.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	7.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	6.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	7.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	6.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	10.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	12.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	8.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	14.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2010	13.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	4.4
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	3.8
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	4.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2010	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	3.2
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2010	1.8
