Indicator	Race	Year	Value
Percent of High School Students Who Currently Smoke	Asian/PI	2012	7
Percent of High School Students Who Currently Smoke	Asian/PI	2010	7
Percent of High School Students Who Currently Smoke	Black	2012	14
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2012	24
Percent of High School Students Who Currently Smoke	Black	2010	9
Percent of High School Students Who Currently Smoke	Hispanic	2012	12
Percent of High School Students Who Currently Smoke	Hispanic	2010	18
Percent of High School Students Who Currently Smoke	Multiracial	2012	16
Percent of High School Students Who Currently Smoke	Multiracial	2010	17
Percent of High School Students Who Currently Smoke	Native American	2012	22
Percent of High School Students Who Currently Smoke	Native American	2010	29
Percent of High School Students Who Currently Smoke	Other	2012	16
Percent of High School Students Who Currently Smoke	Other	2012	12
Percent of High School Students Who Currently Smoke	Other	2010	16
Percent of High School Students Who Currently Smoke	Other	2010	17
Percent of High School Students Who Currently Smoke	White	2012	11
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2012	24
Percent of High School Students Who Currently Smoke	White	2010	13
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	27
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2012	17
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2012	23
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	16
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	22
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2012	17
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	16
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2012	24
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	21
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2012	20
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	18
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Multiracial	2012	26
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Multiracial	2011	25
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Native American	2012	18
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Native American	2011	36
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2011	17
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2011	23
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2012	25
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	24
Percent of Low Birth Weight Babies Born	All	2013	6.7
Percent of Low Birth Weight Babies Born	All	2012	6
Percent of Low Birth Weight Babies Born	All	2011	5.9
Percent of Low Birth Weight Babies Born	Asian/PI	2013	10
Percent of Low Birth Weight Babies Born	Asian/PI	2012	6.8
Percent of Low Birth Weight Babies Born	Asian/PI	2011	7.7
Percent of Low Birth Weight Babies Born	Black	2013	7.7
Percent of Low Birth Weight Babies Born	Black	2012	8.2
Percent of Low Birth Weight Babies Born	Black	2011	8.5
Percent of Low Birth Weight Babies Born	Hispanic	2013	8.2
Percent of Low Birth Weight Babies Born	Hispanic	2012	5.5
Percent of Low Birth Weight Babies Born	Hispanic	2011	4.1
Percent of Low Birth Weight Babies Born	Multiracial	2013	6.2
Percent of Low Birth Weight Babies Born	Multiracial	2012	7.8
Percent of Low Birth Weight Babies Born	Multiracial	2011	7.2
Percent of Low Birth Weight Babies Born	Other	2011	17.2
Percent of Low Birth Weight Babies Born	White	2013	5.6
Percent of Low Birth Weight Babies Born	White	2012	5.1
Percent of Low Birth Weight Babies Born	White	2011	4.9
Percent of Mothers Under Age 20	All	2013	1.3
Percent of Mothers Under Age 20	All	2012	1.9
Percent of Mothers Under Age 20	All	2011	2
Percent of Mothers Under Age 20	Asian/PI	2013	0.9
Percent of Mothers Under Age 20	Asian/PI	2012	0.9
Percent of Mothers Under Age 20	Asian/PI	2011	2.5
Percent of Mothers Under Age 20	Black	2013	3
Percent of Mothers Under Age 20	Black	2012	5.7
Percent of Mothers Under Age 20	Black	2011	5.9
Percent of Mothers Under Age 20	Hispanic	2013	4.4
Percent of Mothers Under Age 20	Hispanic	2012	5.5
Percent of Mothers Under Age 20	Hispanic	2011	5
Percent of Mothers Under Age 20	Multiracial	2013	5.2
Percent of Mothers Under Age 20	Multiracial	2012	5.9
Percent of Mothers Under Age 20	Multiracial	2011	3.8
Percent of Mothers Under Age 20	Other	2011	20.7
Percent of Mothers Under Age 20	White	2013	0.3
Percent of Mothers Under Age 20	White	2012	0.7
Percent of Mothers Under Age 20	White	2011	0.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1923.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	191.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1067.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1919.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	192.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1065.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1873.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	188.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1039.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	1813.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	247.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	233.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	1798.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	229.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	1830.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	2295.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	2319
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	2248.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	1548.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	1533.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	1519.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	597.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	594.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2011	572.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	1082.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	1082.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	1054.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	9.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	7.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	12.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	6.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	6.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	9.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	7.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	16.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	8.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	7.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	7.7
Race/Ethnicity	American Indian/Alaska Native	2013	0.5
Race/Ethnicity	Asian/PI	2013	14.4
Race/Ethnicity	Black	2013	7.2
Race/Ethnicity	Hispanic	2013	6.4
Race/Ethnicity	Multiracial	2013	4.5
Race/Ethnicity	Other	2013	0.1
Race/Ethnicity	White	2013	66.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	13.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	12.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	13.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	12.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	10.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	11.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	9.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	9.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	9.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	4.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	9.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	23.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	17
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	14.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	14.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2014	341.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	11.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	10.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	9.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	3.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	3.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	5.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	3.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	2.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	3.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	17.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	10.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	19.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	10.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	14.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	16.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	11.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	9.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	7.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	10.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	13.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	10.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	13.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	15.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	13.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	7.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	2.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	8.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	3.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	4.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	3.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	1.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	3.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.1
