Indicator	Race	Year	Value
Percent of Adults Who Binge Drank	Black	2011	12.5
Percent of Adults Who Binge Drank	Black	2012	11.2
Percent of Adults Who Binge Drank	Hispanic	2013	13.6
Percent of Adults Who Binge Drank	Hispanic	2011	24.2
Percent of Adults Who Binge Drank	Hispanic	2012	15.8
Percent of Adults Who Binge Drank	White	2011	18
Percent of Adults Who Binge Drank	White	2013	14.3
Percent of Adults Who Binge Drank	White	2012	12.7
Percent of Adults Who Currently Smoke	All	2011	25.7
Percent of Adults Who Currently Smoke	All	2012	17.4
Percent of Adults Who Currently Smoke	All	2012	18.2
Percent of Adults Who Currently Smoke	All	2012	16.7
Percent of Adults Who Currently Smoke	All	2013	20.8
Percent of Adults Who Currently Smoke	All	2013	20.2
Percent of Adults Who Currently Smoke	Black	2012	23.7
Percent of Adults Who Currently Smoke	Black	2013	23.2
Percent of Adults Who Currently Smoke	Black	2011	30.5
Percent of Adults Who Currently Smoke	Hispanic	2013	15.3
Percent of Adults Who Currently Smoke	Hispanic	2012	11.7
Percent of Adults Who Currently Smoke	Hispanic	2011	13.9
Percent of Adults Who Currently Smoke	White	2013	21.5
Percent of Adults Who Currently Smoke	White	2012	20.5
Percent of Adults Who Currently Smoke	White	2011	25.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	46.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	41.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	44
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2011	44
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	37.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Other	2011	38.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	48.8
Percent of Adults Who Received Seasonal Flu Shot	All	2012	25.9
Percent of Adults Who Received Seasonal Flu Shot	All	2012	28.9
Percent of Adults Who Received Seasonal Flu Shot	All	2012	27.4
Percent of Adults Who Received Seasonal Flu Shot	Black	2012	22.4
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2012	22.7
Percent of Adults Who Received Seasonal Flu Shot	Other	2012	28.8
Percent of Adults Who Received Seasonal Flu Shot	White	2012	31.2
Percent of High School Students Who Are Obese	All	2013	18.5
Percent of High School Students Who Are Obese	All	2013	9.1
Percent of High School Students Who Are Obese	All	2013	13.8
Percent of High School Students Who Are Obese	All	2010	13.5
Percent of High School Students Who Are Obese	All	2010	9.5
Percent of High School Students Who Are Obese	All	2010	11.6
Percent of High School Students Who Are Obese	Black	2013	11.7
Percent of High School Students Who Are Obese	Black	2010	17.2
Percent of High School Students Who Are Obese	Hispanic	2013	17.6
Percent of High School Students Who Are Obese	Hispanic	2010	13.8
Percent of High School Students Who Are Obese	Other	2013	7.3
Percent of High School Students Who Are Obese	Other	2010	7.5
Percent of High School Students Who Are Obese	White	2013	11.6
Percent of High School Students Who Are Obese	White	2010	7.9
Percent of High School Students Who Binge Drank	All	2013	15.3
Percent of High School Students Who Binge Drank	All	2013	14.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2010	24
Percent of High School Students Who Binge Drank	All	2013	15
Percent of High School Students Who Binge Drank	Hispanic	2013	20.8
Percent of High School Students Who Binge Drank	White	2013	11.7
Percent of High School Students Who Currently Smoke	All	2013	8.4
Percent of High School Students Who Currently Smoke	All	2013	7.3
Percent of High School Students Who Currently Smoke	All	2013	7.8
Percent of High School Students Who Currently Smoke	Hispanic	2013	8
Percent of High School Students Who Currently Smoke	White	2013	8.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	29.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	17.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	23.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	28.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	15.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	22.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	27.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	20.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2010	22
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2013	16.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2010	13.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	28.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2010	22.8
Percent of Low Birth Weight Babies Born	All	2011	8.2
Percent of Low Birth Weight Babies Born	All	2013	8
Percent of Low Birth Weight Babies Born	All	2012	8.2
Percent of Low Birth Weight Babies Born	Asian/PI	2013	9.5
Percent of Low Birth Weight Babies Born	Asian/PI	2012	11.3
Percent of Low Birth Weight Babies Born	Asian/PI	2011	9.6
Percent of Low Birth Weight Babies Born	Black	2013	12.3
Percent of Low Birth Weight Babies Born	Black	2012	13.6
Percent of Low Birth Weight Babies Born	Black	2011	12.6
Percent of Low Birth Weight Babies Born	Hispanic	2013	6.7
Percent of Low Birth Weight Babies Born	Hispanic	2012	6.7
Percent of Low Birth Weight Babies Born	Hispanic	2011	7
Percent of Low Birth Weight Babies Born	Native American	2012	6
Percent of Low Birth Weight Babies Born	Native American	2011	7.5
Percent of Low Birth Weight Babies Born	White	2013	7.4
Percent of Low Birth Weight Babies Born	White	2012	6.9
Percent of Low Birth Weight Babies Born	White	2011	7.6
Percent of Mothers Under Age 20	All	2012	3.3
Percent of Mothers Under Age 20	All	2011	3.7
Percent of Mothers Under Age 20	All	2010	3.9
Percent of Mothers Under Age 20	Asian/PI	2012	1.3
Percent of Mothers Under Age 20	Asian/PI	2011	1.3
Percent of Mothers Under Age 20	Asian/PI	2010	1.4
Percent of Mothers Under Age 20	Black	2012	4.8
Percent of Mothers Under Age 20	Black	2011	5.4
Percent of Mothers Under Age 20	Black	2010	5.5
Percent of Mothers Under Age 20	Hispanic	2012	4.6
Percent of Mothers Under Age 20	Hispanic	2011	5
Percent of Mothers Under Age 20	Hispanic	2010	5.5
Percent of Mothers Under Age 20	Native American	2012	1.9
Percent of Mothers Under Age 20	Native American	2011	1.7
Percent of Mothers Under Age 20	Native American	2010	3.7
Percent of Mothers Under Age 20	White	2012	1.7
Percent of Mothers Under Age 20	White	2011	2
Percent of Mothers Under Age 20	White	2010	2.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	724.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	136.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	432.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	708.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	134
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	423
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	694.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	132.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	415.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	175.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	168.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	165.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	1111.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1080.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1067.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	345.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	332.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	321.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2014	112.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	104.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	99.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2014	395.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	374.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	374.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	315.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	312.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	308.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	25.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	13.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	18.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	23.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	18.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	23.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	16.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	19.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	20
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	25.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	34.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	20.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	18.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	20
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	20.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	19.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	21.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2011	18
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	17.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	18.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	19.3
Race/Ethnicity	American Indian/Alaska Native	2013	0.5
Race/Ethnicity	Asian/PI	2013	6.8
Race/Ethnicity	Black	2013	10.9
Race/Ethnicity	Hispanic	2013	31.7
Race/Ethnicity	Multiracial	2013	3
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	46.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	5.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	7.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	6.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	19.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	27.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	23.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	6.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	8.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	7.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	3.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	2.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	5.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	7.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	10.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	8.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	3.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	7.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	3.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2014	2.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2013	17.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2012	2.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	4.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	6.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	4.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	11.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2012	0.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	1.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	2.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2014	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2012	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	1.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	25.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	7.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	16.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	26.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	9.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	17.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	23.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	16.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	13
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	7.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	6.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	8.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2013	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2012	13.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2011	10.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	21.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	23.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	20.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	19.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	15.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	16.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	5.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	5.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	3.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	2.3
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	4.8
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2014	1.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.1
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.5
