Indicator	Race	Year	Value
Percent of Low Birth Weight Babies Born	All	2012	6.3
Percent of Low Birth Weight Babies Born	All	2011	6
Percent of Low Birth Weight Babies Born	Asian/PI	2014	7.1
Percent of Low Birth Weight Babies Born	Hispanic	2013	6.5
Percent of Low Birth Weight Babies Born	Hispanic	2012	5.8
Percent of Low Birth Weight Babies Born	Hispanic	2011	6.2
Percent of Low Birth Weight Babies Born	Native American	2014	0
Percent of Low Birth Weight Babies Born	Native American	2013	5.5
Percent of Low Birth Weight Babies Born	Native American	2012	12.2
Percent of Low Birth Weight Babies Born	White	2014	5.8
Percent of Low Birth Weight Babies Born	White	2013	5.6
Percent of Low Birth Weight Babies Born	White	2012	5.7
Percent of Low Birth Weight Babies Born	White	2011	5
Percent of Mothers Under Age 20	All	2014	5.1
Percent of Mothers Under Age 20	All	2013	5.2
Percent of Mothers Under Age 20	All	2012	5.9
Percent of Mothers Under Age 20	All	2011	6.7
Percent of Mothers Under Age 20	Asian/PI	2014	2.2
Percent of Mothers Under Age 20	Asian/PI	2013	2.2
Percent of Mothers Under Age 20	Asian/PI	2012	3.2
Race/Ethnicity	Black	2013	5.5
Percent of Mothers Under Age 20	Asian/PI	2011	3.4
Percent of Mothers Under Age 20	Black	2014	9.6
Percent of Mothers Under Age 20	Black	2013	9.2
Percent of Mothers Under Age 20	Black	2012	11.3
Percent of Mothers Under Age 20	Black	2011	11.8
Percent of Mothers Under Age 20	Hispanic	2014	11.5
Percent of Mothers Under Age 20	Hispanic	2013	11.1
Percent of Mothers Under Age 20	Hispanic	2012	10.6
Percent of Mothers Under Age 20	Hispanic	2011	13
Percent of Mothers Under Age 20	Multiracial	2014	9.8
Percent of Mothers Under Age 20	Multiracial	2013	9.3
Percent of Mothers Under Age 20	Multiracial	2012	9.6
Percent of Mothers Under Age 20	Multiracial	2011	13.9
Percent of Mothers Under Age 20	Native American	2014	13.3
Race/Ethnicity	Hispanic	2012	8.5
Percent of Mothers Under Age 20	Native American	2013	6.5
Percent of Mothers Under Age 20	Native American	2012	9.1
Percent of Mothers Under Age 20	Native American	2011	12.8
Percent of Mothers Under Age 20	White	2014	3.1
Percent of Mothers Under Age 20	White	2013	3.5
Percent of Mothers Under Age 20	White	2012	4.2
Percent of Mothers Under Age 20	White	2011	4.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	739
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	69.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	400.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	730.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	68.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	395.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	723.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	67.7
Race/Ethnicity	Hispanic	2013	10.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	391.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	708.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	67.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	384.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	138.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	135.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	134.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	124.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	661.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	645.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	633.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	615.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	394.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	378.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	372.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	350.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2014	208
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	217.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	221.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2011	232.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	481.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2014	497.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	485.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2011	496.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	419.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	414.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	410.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	404.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	7.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	3.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	5.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	9.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	3.4
Race/Ethnicity	Hispanic	2014	11
Race/Ethnicity	Multiracial	2014	4.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	3.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	0
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	0
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	13.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	0
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	10.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2011	59
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	12.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	7.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	11.4
Race/Ethnicity	American Indian/Alaska Native	2013	0.7
Race/Ethnicity	American Indian/Alaska Native	2014	0.7
Race/Ethnicity	American Indian/Alaska Native	2012	0.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	0.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	0.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	0.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	1.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Multiracial	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Multiracial	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Multiracial	2012	3.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Multiracial	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2012	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2011	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	0.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2011	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	1.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	2.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	3.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	3.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	1.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	2.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	4.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2012	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2011	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2013	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2014	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2011	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	4.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	4.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	2.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	4.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2011	3.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	2.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	5.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Multiracial	2011	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Multiracial	2013	7.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Multiracial	2012	3.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Multiracial	2014	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2011	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2013	17.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2012	0
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Native American	2014	17.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2011	2.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	3.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	1.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	3.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	25.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	7.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	16.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	25.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	16.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	22.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	6.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	14.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	14.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	7.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	14.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	7.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	2.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	11
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	3.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	0.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2013	23.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2012	14
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Native American	2011	34.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	16.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	17.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	16.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	4.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	1.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	2.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	4.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2014	13.4
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	19.1
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	14.3
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	26
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	24.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	12.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	14.8
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2014	4.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	3.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	7.2
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2014	0
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2013	0
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2012	0
Tuberculosis Incidence Rate (Per 100,000 people)	Multiracial	2011	0
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2014	0
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2013	0
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2012	0
Tuberculosis Incidence Rate (Per 100,000 people)	Native American	2011	0
Tuberculosis Incidence Rate (Per 100,000 people)	White	2014	0.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	2
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	0.9
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	0.6
