Indicator	Race	Year	Value
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	478.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	80.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	275.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	445.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	78.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	258.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	418
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	76.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	243.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	449.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	484.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	422.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	296.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	276.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	261.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2013	265.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2011	247.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2012	262.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	184.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	175.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	165.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	12.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	16.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	7.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	14.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	9.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	8.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	10.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	10.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	13.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2011	3.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	8.7
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	4.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	9.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	9.4
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	2.4
Race/Ethnicity	Black	2013	6.4
Race/Ethnicity	Hispanic	2013	63.2
Race/Ethnicity	Multiracial	2013	1.1
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	26.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	14.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	13.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	15.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	14.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	14.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	16.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2011	15.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	2.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	0.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2011	5.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	4.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	8.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2011	10.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2013	3.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2012	3.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2011	6.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	5.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	4.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2011	8.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2011	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	0.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	0.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2011	0.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	0.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	0.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2011	0.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	14
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	4.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	8.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	15.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	3.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	9.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	16.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	6.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	3.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	4.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	5.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	6.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2013	11.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2012	7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2011	3.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	15.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	16.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	12.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	2.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	2.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	4.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	3.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	7.8
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	6.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	8.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	6.9
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2013	18.4
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2012	13.4
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2011	21.7
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	0.8
