Indicator	Race	Year	Value
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	25
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	9.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	8.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	10.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	0
Homicide Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	2
Homicide Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	2.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	Native American	2014	10.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	3.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	10
Homicide Rate (Age-Adjusted; Per 100,000 people)	Other	2012	0.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2014	5
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2013	4
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2012	4.5
Infant Mortality Rate (Per 1,000 live births)	All	2010	6.7
Infant Mortality Rate (Per 1,000 live births)	All	2013	5.6
Infant Mortality Rate (Per 1,000 live births)	All	2012	6.4
Infant Mortality Rate (Per 1,000 live births)	All	2011	7.1
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2010	2.7
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2013	2.4
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2012	1.1
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2011	6.1
Infant Mortality Rate (Per 1,000 live births)	Black	2010	12.1
Infant Mortality Rate (Per 1,000 live births)	Black	2013	8.7
Infant Mortality Rate (Per 1,000 live births)	Black	2012	11.4
Infant Mortality Rate (Per 1,000 live births)	Black	2011	7.5
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2010	7.3
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2013	6.2
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2012	7.2
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2011	7.5
Infant Mortality Rate (Per 1,000 live births)	Native American	2010	1.5
Infant Mortality Rate (Per 1,000 live births)	Native American	2013	0
Infant Mortality Rate (Per 1,000 live births)	Native American	2012	2.9
Infant Mortality Rate (Per 1,000 live births)	Native American	2011	3
Infant Mortality Rate (Per 1,000 live births)	Other	2010	14.3
Infant Mortality Rate (Per 1,000 live births)	Other	2012	17.9
Infant Mortality Rate (Per 1,000 live births)	Other	2011	16.7
Infant Mortality Rate (Per 1,000 live births)	White	2010	4.6
Infant Mortality Rate (Per 1,000 live births)	White	2013	4.1
Infant Mortality Rate (Per 1,000 live births)	White	2012	4.7
Infant Mortality Rate (Per 1,000 live births)	White	2011	6.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	27.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	25.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	26.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	27
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	29.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	28.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	24.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	23.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	26.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	25.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	15.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	15.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	17.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	15.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	27.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	32.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	24
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	20.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	5.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	4.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	0
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	12.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	7.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2011	5.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2010	0
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	4.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	7.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	0.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2011	0
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2010	0
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	0.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2010	0.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	42.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	33.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	40.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	46.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	13.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	10
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	13
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	5.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	9.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	5.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	0
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	5.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	11.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	8.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	9.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	8.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	0.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	3.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	2.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	2.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2014	5.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	6.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	5.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	10.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	10
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	9.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	7.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	5.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	6.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	3.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	8.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	5.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	6.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Asian/PI	2013	0
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Asian/PI	2012	2.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Asian/PI	2011	0
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2013	1.6
Percent of Adults Who Currently Smoke	Hispanic	2013	15.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2012	2.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2011	4.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2013	3.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2012	2.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2011	2.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Multiracial	2013	0
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Multiracial	2012	1.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Multiracial	2011	0
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Native American	2013	12.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Native American	2012	12.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Native American	2011	0
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Other	2012	0.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2013	6.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2012	7.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2011	11.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	0.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	66
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	76.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2014	0.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2014	0.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2014	0.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	0.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	0.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	71.3
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	71.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2012	60.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2013	76.9
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2011	92.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2011	50
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2013	61.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2012	47.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2011	75.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2013	73.3
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2012	67.1
Percent of Adults Who Are Obese	All	2013	25.3
Percent of Adults Who Are Obese	All	2013	23.7
Percent of Adults Who Are Obese	All	2013	24.5
Percent of Adults Who Currently Smoke	Hispanic	2012	11.6
Percent of Adults Who Are Obese	All	2012	26.1
Percent of Adults Who Are Obese	All	2012	24.6
Percent of Adults Who Are Obese	All	2012	25.4
Percent of Adults Who Are Obese	All	2011	25.8
Percent of Adults Who Are Obese	All	2011	25.2
Percent of Adults Who Are Obese	All	2011	24.6
Percent of Adults Who Are Obese	Black	2013	32.5
Percent of Adults Who Are Obese	Black	2012	37
Percent of Adults Who Are Obese	Hispanic	2013	34.1
Percent of Adults Who Are Obese	Hispanic	2012	33.8
Percent of Adults Who Are Obese	Hispanic	2011	35.4
Percent of Adults Who Are Obese	White	2013	20.3
Percent of Adults Who Are Obese	White	2012	22.1
Percent of Adults Who Are Obese	White	2011	21.5
Percent of Adults Who Binge Drank	All	2013	15.3
Percent of Adults Who Currently Smoke	Hispanic	2014	18.5
Percent of Adults Who Binge Drank	All	2013	21.4
Percent of Adults Who Binge Drank	All	2013	9.5
Percent of Adults Who Binge Drank	All	2012	23.7
Percent of Adults Who Binge Drank	All	2012	12.7
Percent of Adults Who Binge Drank	All	2012	18.2
Percent of Adults Who Binge Drank	Hispanic	2013	17.6
Percent of Adults Who Binge Drank	Hispanic	2012	22.7
Percent of Adults Who Binge Drank	White	2013	14.7
Percent of Adults Who Binge Drank	White	2012	17.9
Percent of Adults Who Currently Smoke	All	2012	20.3
Percent of Adults Who Currently Smoke	All	2012	16.7
Percent of Adults Who Currently Smoke	All	2014	19.5
Percent of Adults Who Currently Smoke	All	2014	11.7
Percent of Adults Who Currently Smoke	All	2013	16.6
Percent of Adults Who Currently Smoke	All	2012	18.5
Percent of Adults Who Currently Smoke	All	2014	15.5
Percent of Adults Who Currently Smoke	All	2013	19.8
Percent of Adults Who Currently Smoke	All	2013	13.6
Percent of Adults Who Currently Smoke	White	2012	22.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	54.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	47.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	51.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	54.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	50.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	52.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2013	38.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	47.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	41.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2013	55.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	57.2
Percent of Adults Who Received Seasonal Flu Shot	All	2011	29.5
Percent of Adults Who Received Seasonal Flu Shot	All	2011	36
Percent of Adults Who Received Seasonal Flu Shot	All	2014	2.2
Percent of Adults Who Received Seasonal Flu Shot	All	2014	3.1
Percent of Adults Who Received Seasonal Flu Shot	All	2014	5.3
Percent of Adults Who Received Seasonal Flu Shot	All	2013	3.5
Percent of Adults Who Received Seasonal Flu Shot	All	2013	4.9
Percent of Adults Who Received Seasonal Flu Shot	All	2013	8.4
Percent of Adults Who Received Seasonal Flu Shot	All	2012	29.3
Percent of Adults Who Received Seasonal Flu Shot	All	2012	3.3
Percent of Adults Who Received Seasonal Flu Shot	All	2012	5.6
Percent of Adults Who Received Seasonal Flu Shot	All	2011	32.8
Percent of Adults Who Received Seasonal Flu Shot	Black	2013	20.3
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2013	28.4
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2012	21.7
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	24.9
Percent of Adults Who Received Seasonal Flu Shot	White	2013	36.4
Percent of Adults Who Received Seasonal Flu Shot	White	2012	34.4
Percent of Adults Who Received Seasonal Flu Shot	White	2011	34.3
Percent of Low Birth Weight Babies Born	All	2013	7.4
Percent of Low Birth Weight Babies Born	All	2012	7
Percent of Low Birth Weight Babies Born	All	2011	7.5
Percent of Low Birth Weight Babies Born	All	2010	7.6
Percent of Low Birth Weight Babies Born	Asian/PI	2013	9.3
Percent of Low Birth Weight Babies Born	Asian/PI	2012	6.5
Percent of Low Birth Weight Babies Born	Asian/PI	2011	9.5
Percent of Low Birth Weight Babies Born	Asian/PI	2010	9.5
Percent of Low Birth Weight Babies Born	Black	2013	9.3
Percent of Low Birth Weight Babies Born	Black	2012	13
Percent of Low Birth Weight Babies Born	Black	2011	14
Percent of Low Birth Weight Babies Born	Black	2010	12.2
Percent of Low Birth Weight Babies Born	Hispanic	2013	7
Percent of Low Birth Weight Babies Born	Hispanic	2012	6.6
Percent of Low Birth Weight Babies Born	Hispanic	2011	6.7
Percent of Low Birth Weight Babies Born	Hispanic	2010	7.2
Percent of Low Birth Weight Babies Born	Native American	2013	7.4
Percent of Low Birth Weight Babies Born	Native American	2012	6.1
Percent of Low Birth Weight Babies Born	Native American	2011	5.8
Percent of Low Birth Weight Babies Born	Native American	2010	6.3
Percent of Low Birth Weight Babies Born	Other	2013	9.2
Percent of Low Birth Weight Babies Born	Other	2012	16.1
Percent of Low Birth Weight Babies Born	Other	2011	14.5
Percent of Low Birth Weight Babies Born	Other	2010	8.6
Percent of Low Birth Weight Babies Born	White	2013	7.4
Percent of Low Birth Weight Babies Born	White	2012	6.4
Percent of Low Birth Weight Babies Born	White	2011	7.2
Percent of Low Birth Weight Babies Born	White	2010	7.4
Percent of Mothers Under Age 20	All	2013	10
Percent of Mothers Under Age 20	All	2012	10.9
Percent of Mothers Under Age 20	All	2011	12.1
Percent of Mothers Under Age 20	All	2010	12.4
Percent of Mothers Under Age 20	Asian/PI	2013	3.2
Percent of Mothers Under Age 20	Asian/PI	2012	1.9
Percent of Mothers Under Age 20	Asian/PI	2011	3.4
Percent of Mothers Under Age 20	Asian/PI	2010	3.9
Percent of Mothers Under Age 20	Black	2013	11.3
Percent of Mothers Under Age 20	Black	2012	13.2
Percent of Mothers Under Age 20	Black	2011	14.4
Percent of Mothers Under Age 20	Black	2010	14.7
Percent of Mothers Under Age 20	Hispanic	2013	13.8
Percent of Mothers Under Age 20	Hispanic	2012	15.1
Percent of Mothers Under Age 20	Hispanic	2011	16.1
Percent of Mothers Under Age 20	Hispanic	2010	16.3
Percent of Mothers Under Age 20	Native American	2013	10.2
Percent of Mothers Under Age 20	Native American	2012	15.3
Percent of Mothers Under Age 20	Native American	2011	13.7
Percent of Mothers Under Age 20	Native American	2010	13.6
Percent of Mothers Under Age 20	Other	2013	3.1
Percent of Mothers Under Age 20	Other	2012	3.6
Percent of Mothers Under Age 20	Other	2011	3.2
Percent of Mothers Under Age 20	Other	2010	4.3
Percent of Mothers Under Age 20	White	2013	4.1
Percent of Mothers Under Age 20	White	2012	4.3
Percent of Mothers Under Age 20	White	2011	6
Percent of Mothers Under Age 20	White	2010	6.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	28
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	30.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	29.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	28.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	28
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	28.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	21.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	27.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	24.8
Race/Ethnicity	Black	2013	6.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2014	15.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	17.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	28.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	21.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	24.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	11.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	9.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	9.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2014	7.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2013	15.4
Race/Ethnicity	Hispanic	2013	40.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Multiracial	2012	3.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2014	21
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2013	16.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	25.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	0.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	0.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	39.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	41.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	34
Race/Ethnicity	American Indian/Alaska Native	2013	1.6
Race/Ethnicity	Asian/PI	2013	3.3
Race/Ethnicity	Multiracial	2013	1.8
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	46.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	13
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	10.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	7.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	11.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	9.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	8.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	8.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	8.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	10.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	0
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	6.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	6.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	13.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	9.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	10.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	9.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	5.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2014	18.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2013	21.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Native American	2012	40.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2014	8.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2013	14.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2012	8.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	7.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	7.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	5.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	1.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	0.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	2.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2014	0
