Indicator	Race	Year	Value
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	749.4
Percent of Adults Who Are Obese	All	2012	27.2
Percent of Adults Who Are Obese	All	2012	20.7
Percent of Adults Who Are Obese	All	2013	23.4
Percent of Adults Who Are Obese	All	2013	24.6
Percent of Adults Who Are Obese	All	2013	21.9
Percent of Adults Who Are Obese	Asian/PI	2011	9.1
Percent of Adults Who Are Obese	Asian/PI	2012	10.3
Percent of Adults Who Are Obese	Asian/PI	2013	10.2
Percent of Adults Who Currently Smoke	All	2012	11.7
Percent of Adults Who Are Obese	Black	2011	33.3
Percent of Adults Who Are Obese	Black	2012	34.2
Percent of Adults Who Are Obese	Black	2013	30.9
Percent of Adults Who Are Obese	Hispanic	2011	29.5
Percent of Adults Who Are Obese	Hispanic	2012	29.3
Percent of Adults Who Are Obese	Hispanic	2013	30.8
Percent of Adults Who Are Obese	Other	2011	26.5
Percent of Adults Who Are Obese	Other	2012	23.3
Percent of Adults Who Currently Smoke	All	2012	19.7
Percent of Adults Who Are Obese	Other	2013	20.9
Percent of Adults Who Are Obese	White	2013	17.9
Percent of Adults Who Are Obese	White	2011	18.7
Percent of Adults Who Are Obese	White	2012	19.2
Percent of Adults Who Binge Drank	All	2011	17.9
Percent of Adults Who Binge Drank	All	2011	12.9
Percent of Adults Who Binge Drank	All	2011	23.9
Percent of Adults Who Binge Drank	All	2012	19.6
Race/Ethnicity	Hispanic	2013	28.7
Percent of Adults Who Binge Drank	All	2012	14
Percent of Adults Who Binge Drank	All	2012	25.8
Percent of Adults Who Binge Drank	All	2013	18.2
Percent of Adults Who Binge Drank	All	2013	13.3
Percent of Adults Who Binge Drank	All	2013	23.6
Percent of Adults Who Binge Drank	Asian/PI	2011	12.7
Percent of Adults Who Binge Drank	Asian/PI	2012	12.1
Percent of Adults Who Binge Drank	Asian/PI	2013	9.3
Percent of Adults Who Binge Drank	Black	2011	12.7
Percent of Adults Who Binge Drank	Black	2012	14.1
Percent of Adults Who Binge Drank	Black	2013	13.4
Percent of Adults Who Binge Drank	Hispanic	2011	15.9
Percent of Adults Who Binge Drank	Hispanic	2012	21.5
Percent of Adults Who Binge Drank	Hispanic	2013	19
Percent of Adults Who Binge Drank	Other	2011	30.6
Percent of Adults Who Binge Drank	Other	2012	18.9
Percent of Adults Who Binge Drank	Other	2013	24
Percent of Adults Who Binge Drank	White	2011	24.9
Percent of Adults Who Binge Drank	White	2012	25.3
Percent of Adults Who Binge Drank	White	2013	24.6
Percent of Adults Who Currently Smoke	All	2011	14.8
Percent of Adults Who Currently Smoke	All	2011	12.3
Percent of Adults Who Currently Smoke	All	2011	17.7
Percent of Adults Who Currently Smoke	All	2012	15.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	2080.5
Percent of Adults Who Currently Smoke	All	2013	16.1
Percent of Adults Who Currently Smoke	All	2013	12.5
Percent of Adults Who Currently Smoke	All	2013	20
Percent of Adults Who Currently Smoke	Asian/PI	2011	14
Percent of Adults Who Currently Smoke	Asian/PI	2012	12
Percent of Adults Who Currently Smoke	Asian/PI	2013	14.1
Percent of Adults Who Currently Smoke	Black	2011	15.7
Percent of Adults Who Currently Smoke	Black	2012	14.2
Percent of Adults Who Currently Smoke	Black	2013	15.6
Percent of Adults Who Currently Smoke	Hispanic	2011	15.4
Percent of Adults Who Currently Smoke	Hispanic	2012	15.9
Percent of Adults Who Currently Smoke	Hispanic	2013	14.5
Percent of Adults Who Currently Smoke	Other	2011	17.2
Percent of Adults Who Currently Smoke	Other	2012	16.3
Percent of Adults Who Currently Smoke	Other	2013	18.3
Percent of Adults Who Currently Smoke	White	2011	14.4
Percent of Adults Who Currently Smoke	White	2012	17.6
Percent of Adults Who Currently Smoke	White	2013	18.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	67.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	64.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	71
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	57.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2013	66.1
Percent of Adults Who Received Seasonal Flu Shot	All	2012	40.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	62.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Other	2013	64
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2013	75.3
Percent of Adults Who Received Seasonal Flu Shot	All	2011	38.3
Percent of Adults Who Received Seasonal Flu Shot	All	2011	39.9
Percent of Adults Who Received Seasonal Flu Shot	All	2011	41.4
Percent of Adults Who Received Seasonal Flu Shot	All	2012	39.3
Percent of Adults Who Received Seasonal Flu Shot	All	2012	37.9
Percent of Adults Who Received Seasonal Flu Shot	All	2013	41.2
Percent of Adults Who Received Seasonal Flu Shot	All	2013	43.2
Percent of Adults Who Received Seasonal Flu Shot	All	2013	39.3
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2011	47.8
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2012	43.4
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2013	43.8
Percent of Adults Who Received Seasonal Flu Shot	Black	2011	36.5
Percent of Low Birth Weight Babies Born	White	2013	6.6
Percent of Adults Who Received Seasonal Flu Shot	Black	2012	37.7
Percent of Adults Who Received Seasonal Flu Shot	Black	2013	39.2
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	40.4
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2012	40.8
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2013	40.9
Percent of Adults Who Received Seasonal Flu Shot	Other	2011	24.2
Percent of Adults Who Received Seasonal Flu Shot	Other	2012	34
Percent of Adults Who Received Seasonal Flu Shot	Other	2013	34.1
Percent of Mothers Under Age 20	All	2011	5.3
Percent of Adults Who Received Seasonal Flu Shot	White	2011	39.2
Percent of Adults Who Received Seasonal Flu Shot	White	2012	37.7
Percent of Adults Who Received Seasonal Flu Shot	White	2013	41.7
Percent of High School Students Who Are Obese	All	2011	9.1
Percent of Mothers Under Age 20	All	2012	4.7
Percent of High School Students Who Are Obese	All	2011	11.6
Percent of High School Students Who Are Obese	All	2011	14.1
Percent of High School Students Who Are Obese	All	2013	11.8
Percent of High School Students Who Are Obese	All	2013	10.3
Percent of High School Students Who Are Obese	All	2013	13.2
Percent of High School Students Who Are Obese	Asian/PI	2011	5
Percent of High School Students Who Are Obese	Asian/PI	2013	5.3
Percent of High School Students Who Are Obese	Black	2011	13.8
Percent of High School Students Who Are Obese	Black	2013	14
Percent of High School Students Who Are Obese	Hispanic	2011	14
Percent of High School Students Who Are Obese	Hispanic	2013	14.6
Percent of High School Students Who Are Obese	Other	2011	10.2
Percent of High School Students Who Are Obese	Other	2013	16.2
Percent of High School Students Who Are Obese	White	2011	8.6
Percent of High School Students Who Are Obese	White	2013	7.4
Percent of High School Students Who Binge Drank	All	2011	12.7
Percent of High School Students Who Binge Drank	All	2011	12.7
Percent of High School Students Who Binge Drank	All	2011	12.5
Percent of High School Students Who Binge Drank	All	2013	10.8
Percent of High School Students Who Binge Drank	All	2013	10.4
Percent of High School Students Who Binge Drank	All	2013	11
Percent of High School Students Who Binge Drank	Asian/PI	2011	5
Percent of High School Students Who Binge Drank	Asian/PI	2013	3.9
Percent of High School Students Who Binge Drank	Black	2011	9
Percent of High School Students Who Binge Drank	Black	2013	8
Percent of High School Students Who Binge Drank	Hispanic	2011	16.9
Percent of High School Students Who Binge Drank	Hispanic	2013	14.7
Percent of High School Students Who Binge Drank	Other	2011	20.2
Percent of High School Students Who Binge Drank	Other	2013	9.1
Percent of High School Students Who Binge Drank	White	2011	18.7
Percent of High School Students Who Binge Drank	White	2013	14.1
Percent of High School Students Who Currently Smoke	All	2011	8.5
Percent of High School Students Who Currently Smoke	All	2011	7.9
Percent of High School Students Who Currently Smoke	All	2011	9
Percent of High School Students Who Currently Smoke	All	2013	8.2
Percent of High School Students Who Currently Smoke	All	2013	7
Percent of High School Students Who Currently Smoke	All	2013	9.2
Percent of High School Students Who Currently Smoke	Asian/PI	2011	6.5
Percent of High School Students Who Currently Smoke	Asian/PI	2013	5.8
Percent of High School Students Who Currently Smoke	Black	2011	4
Percent of Mothers Under Age 20	All	2013	4.2
Percent of High School Students Who Currently Smoke	Black	2013	4
Percent of High School Students Who Currently Smoke	Hispanic	2011	10.3
Percent of High School Students Who Currently Smoke	Hispanic	2013	9.5
Percent of High School Students Who Currently Smoke	Other	2011	8.5
Percent of High School Students Who Currently Smoke	Other	2013	9.8
Percent of High School Students Who Currently Smoke	White	2011	16.9
Percent of High School Students Who Currently Smoke	White	2013	15.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	20.3
Percent of Mothers Under Age 20	Asian/PI	2011	0.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	15
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	26.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	18.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	13.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	24.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	16
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	14.1
Percent of Mothers Under Age 20	Asian/PI	2012	0.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	21
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	21.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	19.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	17.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2011	22.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Other	2013	21.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	24.3
Percent of Mothers Under Age 20	Asian/PI	2013	0.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	22.4
Percent of Low Birth Weight Babies Born	All	2011	8.6
Percent of Low Birth Weight Babies Born	All	2012	8.4
Percent of Low Birth Weight Babies Born	All	2013	8.5
Percent of Low Birth Weight Babies Born	Asian/PI	2011	8.2
Percent of Low Birth Weight Babies Born	Asian/PI	2012	7.8
Percent of Low Birth Weight Babies Born	Asian/PI	2013	8
Percent of Low Birth Weight Babies Born	Black	2011	12.6
Percent of Low Birth Weight Babies Born	Black	2012	12
Percent of Low Birth Weight Babies Born	Black	2013	12.6
Percent of Low Birth Weight Babies Born	Hispanic	2011	7.7
Percent of Low Birth Weight Babies Born	Hispanic	2012	7.9
Percent of Low Birth Weight Babies Born	Hispanic	2013	7.8
Percent of Low Birth Weight Babies Born	Other	2011	9.2
Percent of Low Birth Weight Babies Born	Other	2012	9.2
Percent of Low Birth Weight Babies Born	Other	2013	11.2
Percent of Low Birth Weight Babies Born	White	2011	7
Percent of Low Birth Weight Babies Born	White	2012	6.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	747.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	2097.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1399.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	745.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	2115.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	180.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	184.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	189.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	2688.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	2720.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	2742.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	1562.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	1564.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	1567.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2011	81
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	87.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	126.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2011	1305.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	1289.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	1292.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	854.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	867.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	880.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	37.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	25.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	28.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	23.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	20.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	32.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	27.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	21.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	36.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	17.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	22.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	19.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	28.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	28.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	28.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	26.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	24.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	24.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	30.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	25.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	28.3
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	12.9
Race/Ethnicity	Black	2013	22.7
Race/Ethnicity	Multiracial	2013	1.6
Race/Ethnicity	Other	2013	0.8
Race/Ethnicity	White	2013	33.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	5.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	9.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	6.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	3.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	9.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	6.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	3.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2013	10
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	6.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	6.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	3.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	3.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2013	4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	5.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2013	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	9.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2013	9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	6.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	10
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	8.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2010	11.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	6.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	9.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2010	24.9
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	23.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	24
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2010	8.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	7.9
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	7.2
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2010	8.5
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	8
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	7.4
Tuberculosis Incidence Rate (Per 100,000 people)	White	2010	1.8
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	2.5
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	1.6
